CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
C-6542,30,Female,Footwear,Sneakers,121.3,Spring,Card,3.1,10,5
C-6543,46,Male,Electronics,Headphones,2344.03,Autumn,Card,4.8,17,6
C-6544,64,Female,Beauty,Makeup Set,87.85,Spring,Cash on Delivery,2.1,16,8
C-6545,50,Female,Beauty,Makeup Set,31.22,Spring,Card,3.8,20,10
C-6546,60,Female,Accessories,Wallet,74.33,Winter,Card,3.8,24,7
C-6547,36,Female,Sports,Dumbbells,142.8,Winter,Card,5,18,4
C-6548,25,Male,Sports,Football,76.08,Summer,Card,3.7,16,3
C-6549,59,Male,Mens Clothing,Shirt,71.09,Spring,Cash on Delivery,3.8,10,5
C-6550,21,Male,Footwear,Sneakers,210.67,Winter,Card,3.4,6,3
C-6551,21,Female,Beauty,Perfume,131.55,Summer,Card,4.3,13,4
C-6552,28,Male,Sports,Dumbbells,123.55,Summer,Card,4.1,21,8
C-6553,21,Female,Accessories,Handbag,130.77,Winter,Card,4.8,4,2
C-6554,56,Male,Mens Clothing,Jacket,110.31,Summer,Card,3,2,1
C-6555,29,Male,Sports,Yoga Mat,238.27,Winter,Card,5,14,2
C-6556,20,Male,Home,Kitchen Set,201.69,Autumn,Card,2.9,23,9
C-6557,49,Female,Sports,Dumbbells,199.72,Autumn,Card,3.9,24,7
C-6558,48,Male,Home,Lamp,113.79,Winter,Card,3.3,2,1
C-6559,42,Male,Sports,Football,216.19,Winter,Card,4.5,13,4
C-6560,35,Female,Accessories,Wallet,157.95,Spring,Card,3.8,14,2
C-6561,61,Female,Womens Clothing,Skirt,144.71,Spring,Card,5,16,8
C-6562,27,Male,Sports,Yoga Mat,123.19,Winter,Card,5,12,6
C-6563,56,Male,Sports,Dumbbells,174.68,Autumn,Card,3.1,22,6
C-6564,54,Male,Footwear,Sandals,80.35,Autumn,Cash on Delivery,3.8,14,2
C-6565,46,Female,Home,Curtains,196.05,Autumn,Card,4.6,12,1
C-6566,55,Female,Beauty,Makeup Set,127.11,Spring,Card,4.1,15,5
C-6567,30,Female,Beauty,Perfume,69.8,Winter,Cash on Delivery,2.8,18,4
C-6568,27,Male,Sports,Yoga Mat,210.43,Autumn,Card,3.9,16,3
C-6569,56,Male,Sports,Yoga Mat,219.8,Winter,Card,3.9,6,3
C-6570,42,Female,Footwear,Sandals,74.97,Summer,Cash on Delivery,2.2,6,3
C-6571,34,Female,Beauty,Makeup Set,103.19,Summer,Card,4,10,5
C-6572,21,Female,Beauty,Skincare Kit,138.69,Winter,Card,4.5,16,3
C-6573,49,Male,Sports,Yoga Mat,164.76,Summer,Card,3.5,26,8
C-6574,25,Male,Sports,Yoga Mat,182.09,Winter,Card,3.9,8,4
C-6575,50,Male,Footwear,Sandals,180.26,Spring,Card,3.9,2,1
C-6576,45,Female,Accessories,Sunglasses,159.73,Spring,Card,3.7,10,5
C-6577,36,Female,Womens Clothing,Top,178.61,Spring,Card,3.7,16,3
C-6578,55,Female,Womens Clothing,Skirt,100.75,Autumn,Card,4.2,26,8
C-6579,67,Female,Sports,Yoga Mat,65.25,Winter,Card,3.8,17,6
C-6580,31,Male,Mens Clothing,Shirt,191.96,Summer,Card,3.7,13,4
C-6581,42,Female,Womens Clothing,Dress,152.61,Summer,Card,3.2,18,4
C-6582,37,Male,Sports,Yoga Mat,118.07,Winter,Card,2.8,22,6
C-6583,39,Female,Beauty,Makeup Set,100.38,Autumn,Card,4.3,10,5
C-6584,53,Female,Home,Kitchen Set,198.76,Spring,Card,3.8,15,5
C-6585,48,Male,Sports,Football,33.84,Autumn,Card,4.1,13,4
C-6586,30,Male,Footwear,Formal Shoes,106.05,Autumn,Card,4.4,13,4
C-6587,40,Female,Footwear,Formal Shoes,54.39,Autumn,Card,3.9,8,4
C-6588,52,Female,Groceries,Beverages,11.01,Winter,Cash on Delivery,4.1,8,4
C-6589,67,Female,Footwear,Formal Shoes,126.08,Summer,Card,3.8,22,6
C-6590,43,Male,Mens Clothing,T-Shirt,114.33,Summer,Card,3.9,13,4
C-6591,52,Male,Mens Clothing,Jeans,157.41,Summer,Card,4.7,16,3
C-6592,70,Female,Footwear,Formal Shoes,157.89,Autumn,Card,4,16,3
C-6593,46,Female,Womens Clothing,Top,52.6,Summer,Card,4,7,1
C-6594,63,Male,Sports,Football,37.63,Spring,Cash on Delivery,3.6,13,4
C-6595,60,Male,Electronics,Mobile Phone,1061.83,Summer,Card,4.9,10,5
C-6596,53,Male,Mens Clothing,Shirt,44.56,Summer,Card,3.9,26,8
C-6597,43,Female,Womens Clothing,Jeans,57.06,Spring,Card,3.9,26,8
C-6598,44,Female,Womens Clothing,Dress,34.94,Autumn,Cash on Delivery,1.6,22,11
C-6599,32,Male,Groceries,Rice Pack,12.13,Winter,Card,4.9,16,3
C-6600,53,Male,Electronics,Mobile Phone,930.34,Summer,Card,4.6,10,5
C-6601,24,Male,Electronics,Mobile Phone,2059.52,Winter,Card,3.4,18,4
C-6602,36,Male,Footwear,Sneakers,160.32,Autumn,Card,3.9,16,8
C-6603,57,Female,Accessories,Handbag,28.73,Winter,Card,3.8,10,5
C-6604,67,Male,Footwear,Formal Shoes,229.11,Summer,Card,4,13,4
C-6605,38,Male,Sports,Yoga Mat,163.57,Spring,Card,4,11,3
C-6606,48,Male,Sports,Football,149.98,Winter,Card,4.1,9,2
C-6607,47,Male,Mens Clothing,Jeans,32.58,Winter,Card,4.5,14,7
C-6608,60,Male,Sports,Yoga Mat,61.48,Spring,Card,3.9,22,6
C-6609,56,Female,Footwear,Sandals,140.04,Winter,Card,3.2,11,3
C-6610,60,Female,Accessories,Sunglasses,47.05,Winter,Card,2.3,15,5
C-6611,58,Female,Sports,Dumbbells,187.21,Winter,Card,3.7,19,7
C-6612,67,Female,Footwear,Sneakers,211.09,Spring,Card,3.8,9,2
C-6613,56,Female,Footwear,Sneakers,181.83,Spring,Card,4,2,1
C-6614,39,Female,Beauty,Perfume,96.55,Winter,Cash on Delivery,3.5,21,8
C-6615,53,Female,Beauty,Skincare Kit,105.07,Spring,Card,3.2,24,7
C-6616,50,Female,Beauty,Skincare Kit,140.66,Winter,Card,4.5,22,6
C-6617,38,Female,Beauty,Perfume,48.99,Summer,Cash on Delivery,4.6,20,5
C-6618,20,Female,Footwear,Sneakers,43.11,Autumn,Cash on Delivery,2.7,11,3
C-6619,55,Male,Mens Clothing,Jacket,168.41,Winter,Card,3.4,8,4
C-6620,33,Male,Sports,Dumbbells,174.82,Summer,Card,3.2,11,3
C-6621,68,Female,Beauty,Skincare Kit,76.84,Autumn,Cash on Delivery,3.2,15,5
C-6622,41,Female,Beauty,Skincare Kit,106.37,Winter,Card,2.3,20,5
C-6623,54,Male,Electronics,Mobile Phone,2164.64,Spring,Card,3.9,10,5
C-6624,31,Female,Beauty,Skincare Kit,61.15,Summer,Card,3.4,17,6
C-6625,31,Male,Electronics,Headphones,1128.3,Summer,Card,3.2,10,5
C-6626,47,Male,Electronics,Mobile Phone,696.28,Autumn,Card,3.7,15,5
C-6627,55,Male,Footwear,Formal Shoes,212.95,Winter,Card,3.4,12,6
C-6628,56,Female,Footwear,Sneakers,213.37,Winter,Card,2.9,4,2
C-6629,57,Female,Groceries,Rice Pack,30.58,Summer,Card,4.4,14,7
C-6630,54,Female,Footwear,Formal Shoes,146.74,Summer,Card,3.7,28,9
C-6631,44,Female,Groceries,Snacks,14.22,Spring,Cash on Delivery,2.5,14,7
C-6632,44,Male,Sports,Football,87.41,Autumn,Cash on Delivery,3.4,4,2
C-6633,23,Female,Groceries,Rice Pack,78.14,Winter,Card,3.7,14,7
C-6634,64,Female,Groceries,Cooking Oil,40.22,Spring,Cash on Delivery,4.5,11,3
C-6635,39,Male,Home,Curtains,199.12,Summer,Card,3.7,19,7
C-6636,40,Female,Sports,Dumbbells,204.66,Winter,Card,3,16,3
C-6637,21,Female,Footwear,Sandals,121.27,Summer,Card,5,22,6
C-6638,28,Female,Accessories,Sunglasses,63.38,Summer,Cash on Delivery,4.9,23,9
C-6639,34,Male,Electronics,Headphones,1458.59,Spring,Card,3.8,15,5
C-6640,47,Female,Womens Clothing,Jeans,115.9,Winter,Card,4,24,12
C-6641,30,Female,Accessories,Sunglasses,45.95,Winter,Cash on Delivery,3.8,14,2
C-6642,53,Male,Electronics,Headphones,2248.99,Spring,Card,3.6,14,2
C-6643,33,Female,Footwear,Sandals,168.21,Winter,Card,3.1,18,9
C-6644,28,Male,Sports,Dumbbells,38.31,Spring,Card,3.7,17,6
C-6645,58,Male,Sports,Dumbbells,137.26,Winter,Card,4.4,13,4
C-6646,59,Male,Footwear,Sneakers,115.57,Winter,Card,2.5,13,4
C-6647,54,Male,Footwear,Sneakers,189.63,Summer,Card,4.4,14,7
C-6648,67,Female,Beauty,Perfume,58.44,Winter,Card,3.4,18,4
C-6649,32,Male,Electronics,Smart Watch,1800.7,Summer,Card,3.6,10,5
C-6650,23,Male,Groceries,Beverages,8.34,Autumn,Card,4.1,25,10
C-6651,56,Female,Accessories,Sunglasses,83.07,Summer,Card,3.8,13,4
C-6652,65,Male,Home,Kitchen Set,173.82,Autumn,Card,5,22,6
C-6653,47,Female,Womens Clothing,Jeans,145.85,Spring,Card,3,8,4
C-6654,22,Female,Womens Clothing,Jeans,79.34,Winter,Cash on Delivery,3.5,24,7
C-6655,38,Female,Womens Clothing,Dress,140,Winter,Card,3.8,11,3
C-6656,48,Male,Electronics,Mobile Phone,532.68,Summer,Card,3,6,3
C-6657,26,Male,Sports,Dumbbells,168.47,Winter,Card,3.7,22,11
C-6658,65,Female,Womens Clothing,Dress,93.8,Winter,Cash on Delivery,4.3,16,3
C-6659,68,Male,Mens Clothing,Shirt,162.35,Summer,Card,4.4,17,6
C-6660,58,Male,Mens Clothing,T-Shirt,62.32,Spring,Card,3.9,13,4
C-6661,48,Female,Beauty,Makeup Set,134.48,Winter,Card,3.9,18,4
C-6662,37,Male,Footwear,Sneakers,200.91,Spring,Card,2.8,16,3
C-6663,31,Female,Beauty,Skincare Kit,137.99,Winter,Card,3.8,10,5
C-6664,62,Female,Footwear,Formal Shoes,51.08,Winter,Cash on Delivery,3.1,21,8
C-6665,56,Male,Sports,Football,211,Autumn,Card,1.3,5,0
C-6666,28,Female,Womens Clothing,Dress,40.1,Autumn,Card,3.5,20,5
C-6667,27,Male,Groceries,Cooking Oil,19.89,Summer,Card,4.1,9,2
C-6668,61,Male,Sports,Yoga Mat,135.32,Autumn,Card,3,14,7
C-6669,23,Female,Accessories,Wallet,101.21,Winter,Card,3.6,28,9
C-6670,60,Female,Sports,Yoga Mat,163.92,Spring,Card,3.1,15,5
C-6671,54,Male,Footwear,Sneakers,138.78,Summer,Card,3.7,15,5
C-6672,37,Male,Mens Clothing,T-Shirt,168.61,Autumn,Card,4.6,15,5
C-6673,60,Female,Womens Clothing,Skirt,177.44,Autumn,Card,3.8,9,2
C-6674,42,Male,Footwear,Sneakers,58.43,Summer,Card,3.9,13,4
C-6675,27,Male,Home,Lamp,184.18,Winter,Card,4.2,23,9
C-6676,54,Female,Footwear,Formal Shoes,180.54,Autumn,Card,3.9,15,5
C-6677,56,Male,Mens Clothing,Jeans,135.91,Winter,Card,3.6,22,6
C-6678,44,Female,Womens Clothing,Dress,183.99,Autumn,Card,3.1,16,8
C-6679,32,Female,Footwear,Sneakers,188.12,Winter,Card,2.7,6,3
C-6680,60,Female,Footwear,Sneakers,81.88,Winter,Cash on Delivery,4.5,14,7
C-6681,55,Female,Footwear,Sneakers,134.88,Winter,Card,4.1,11,3
C-6682,60,Female,Footwear,Sneakers,76.8,Winter,Card,3.3,17,6
C-6683,54,Female,Beauty,Perfume,54.63,Winter,Cash on Delivery,4.5,10,5
C-6684,39,Male,Mens Clothing,Jeans,47.56,Spring,Cash on Delivery,2.1,6,3
C-6685,20,Male,Footwear,Sneakers,53.28,Summer,Card,3,23,9
C-6686,31,Female,Groceries,Rice Pack,78.79,Winter,Cash on Delivery,4.8,14,2
C-6687,45,Female,Beauty,Perfume,52.81,Winter,Card,4.6,24,7
C-6688,38,Male,Electronics,Smart Watch,2403.13,Summer,Card,4.9,8,4
C-6689,61,Female,Accessories,Sunglasses,117,Summer,Card,3.4,15,5
C-6690,51,Male,Footwear,Sneakers,94.71,Summer,Card,3.6,13,4
C-6691,54,Female,Footwear,Sandals,121.85,Autumn,Card,4.1,24,7
C-6692,49,Male,Groceries,Beverages,72.21,Autumn,Cash on Delivery,3.8,16,3
C-6693,69,Female,Accessories,Wallet,166.88,Summer,Card,4.1,8,4
C-6694,46,Female,Beauty,Skincare Kit,75.22,Autumn,Cash on Delivery,4.1,10,5
C-6695,48,Male,Footwear,Sneakers,77.91,Spring,Card,3.9,17,6
C-6696,58,Male,Sports,Yoga Mat,65.28,Winter,Card,4.6,12,6
C-6697,47,Female,Footwear,Sandals,132.81,Spring,Card,4.1,6,3
C-6698,33,Male,Electronics,Smart Watch,2290.97,Summer,Card,4.2,12,1
C-6699,34,Female,Beauty,Skincare Kit,31.61,Autumn,Card,5,19,7
C-6700,43,Male,Mens Clothing,Shirt,184.32,Spring,Card,4.6,22,6
C-6701,58,Male,Footwear,Formal Shoes,135.47,Spring,Card,4.9,30,10
C-6702,58,Female,Footwear,Sneakers,101.31,Autumn,Card,3.9,26,8
C-6703,41,Female,Womens Clothing,Dress,162.41,Winter,Card,4,4,2
C-6704,70,Female,Footwear,Sneakers,207.96,Spring,Card,4.1,13,4
C-6705,35,Female,Accessories,Sunglasses,63.49,Winter,Card,2.2,10,5
C-6706,63,Female,Footwear,Sneakers,139.55,Spring,Card,4.3,12,6
C-6707,38,Male,Electronics,Laptop,2428.09,Winter,Card,4.4,22,6
C-6708,44,Female,Beauty,Skincare Kit,96.31,Winter,Card,3.3,20,5
C-6709,67,Female,Footwear,Formal Shoes,161.62,Autumn,Card,3.6,18,4
C-6710,55,Male,Mens Clothing,T-Shirt,71.43,Summer,Cash on Delivery,4.7,26,8
C-6711,29,Male,Footwear,Sneakers,208.05,Autumn,Card,3.3,13,4
C-6712,43,Male,Mens Clothing,T-Shirt,133.51,Spring,Card,3.6,12,6
C-6713,68,Female,Womens Clothing,Dress,64.66,Winter,Cash on Delivery,3.6,4,2
C-6714,42,Female,Groceries,Cooking Oil,33.18,Autumn,Cash on Delivery,4.2,16,3
C-6715,66,Male,Sports,Yoga Mat,53.42,Winter,Card,5,13,4
C-6716,40,Male,Groceries,Beverages,34.41,Spring,Card,3.3,17,6
C-6717,46,Male,Electronics,Laptop,887.32,Autumn,Card,3.8,18,4
C-6718,40,Male,Sports,Football,225.57,Winter,Card,5,17,6
C-6719,63,Male,Groceries,Snacks,24.77,Winter,Cash on Delivery,4,13,4
C-6720,43,Female,Beauty,Makeup Set,74.94,Winter,Card,4.5,14,7
C-6721,60,Female,Sports,Yoga Mat,154.95,Summer,Card,2.8,15,5
C-6722,66,Female,Womens Clothing,Skirt,182.06,Spring,Card,3.5,14,7
C-6723,28,Female,Beauty,Perfume,102.87,Autumn,Card,3.6,22,6
C-6724,68,Female,Footwear,Sandals,246.27,Winter,Card,4.7,17,6
C-6725,48,Male,Mens Clothing,Shirt,91.82,Autumn,Cash on Delivery,4.2,21,8
C-6726,21,Female,Beauty,Makeup Set,34.91,Autumn,Card,4.1,16,3
C-6727,22,Male,Electronics,Laptop,2921.73,Spring,Card,4.4,11,3
C-6728,20,Female,Accessories,Handbag,141.9,Winter,Card,3.4,11,3
C-6729,64,Female,Accessories,Wallet,95.27,Spring,Card,4.6,24,7
C-6730,43,Female,Accessories,Wallet,26.57,Summer,Cash on Delivery,3.8,22,6
C-6731,41,Female,Footwear,Sneakers,232.67,Winter,Card,4.3,20,5
C-6732,37,Male,Mens Clothing,Jacket,144.67,Winter,Card,5,10,5
C-6733,37,Male,Sports,Football,38.82,Summer,Cash on Delivery,3.8,22,6
C-6734,52,Male,Mens Clothing,Jacket,165.6,Spring,Card,4.2,8,4
C-6735,29,Male,Sports,Yoga Mat,89.4,Spring,Card,4.8,15,5
C-6736,61,Female,Womens Clothing,Skirt,55.18,Winter,Cash on Delivery,3.9,13,4
C-6737,27,Male,Electronics,Laptop,2194.82,Autumn,Card,4.2,24,7
C-6738,69,Female,Womens Clothing,Top,149.44,Autumn,Card,4.1,10,5
C-6739,53,Male,Mens Clothing,Jacket,181.37,Autumn,Card,4,20,5
C-6740,42,Male,Sports,Yoga Mat,65.55,Summer,Cash on Delivery,4,8,4
C-6741,40,Female,Beauty,Perfume,60.6,Winter,Card,4.5,15,5
C-6742,45,Female,Womens Clothing,Top,87.8,Autumn,Cash on Delivery,4.7,21,8
C-6743,37,Male,Sports,Yoga Mat,223.54,Autumn,Card,3.7,15,5
C-6744,27,Female,Accessories,Sunglasses,113.9,Spring,Card,4.5,8,4
C-6745,51,Male,Groceries,Rice Pack,47.16,Winter,Card,5,32,11
C-6746,60,Male,Electronics,Smart Watch,2140.91,Spring,Card,3.7,14,7
C-6747,39,Female,Beauty,Makeup Set,114.5,Autumn,Card,2.6,7,1
C-6748,38,Male,Electronics,Smart Watch,1304.49,Winter,Card,3.5,12,6
C-6749,58,Male,Mens Clothing,Jacket,99.6,Spring,Cash on Delivery,4.2,12,6
C-6750,24,Male,Electronics,Headphones,1953.51,Autumn,Card,4.9,16,8
C-6751,22,Male,Mens Clothing,T-Shirt,143.3,Winter,Card,3.8,13,4
C-6752,56,Female,Accessories,Sunglasses,48.36,Autumn,Card,3.4,17,6
C-6753,68,Male,Electronics,Laptop,566.58,Summer,Card,3.2,11,3
C-6754,70,Female,Groceries,Cooking Oil,39.27,Spring,Card,3.1,26,8
C-6755,22,Male,Mens Clothing,Shirt,98.74,Summer,Card,4,12,6
C-6756,69,Female,Beauty,Makeup Set,108.96,Summer,Card,4.4,24,7
C-6757,66,Male,Groceries,Beverages,55.46,Spring,Card,3.7,10,5
C-6758,43,Female,Sports,Football,80.15,Autumn,Card,4.7,11,3
C-6759,63,Male,Sports,Yoga Mat,202.07,Summer,Card,3.7,16,3
C-6760,23,Male,Mens Clothing,Shirt,117.84,Winter,Card,3.1,24,7
C-6761,44,Male,Mens Clothing,Shirt,194.65,Spring,Card,4.2,22,6
C-6762,68,Female,Beauty,Makeup Set,107.91,Spring,Card,4,17,6
C-6763,34,Male,Sports,Dumbbells,184.29,Autumn,Card,5,11,3
C-6764,35,Female,Beauty,Makeup Set,121.94,Spring,Card,3.4,22,6
C-6765,51,Male,Sports,Football,218.04,Summer,Card,3,20,5
C-6766,62,Female,Accessories,Handbag,90.96,Winter,Card,3.6,11,3
C-6767,44,Male,Electronics,Laptop,2617.68,Autumn,Card,3.7,12,6
C-6768,29,Male,Sports,Football,165.92,Spring,Card,3.2,19,7
C-6769,67,Female,Beauty,Skincare Kit,120.75,Autumn,Card,3.4,13,4
C-6770,55,Female,Footwear,Formal Shoes,213.52,Winter,Card,3.1,14,7
C-6771,55,Male,Electronics,Mobile Phone,2217.08,Winter,Card,4.2,21,8
C-6772,45,Female,Footwear,Sandals,101.95,Winter,Card,3.5,12,1
C-6773,58,Female,Footwear,Sandals,89.54,Winter,Cash on Delivery,4.3,15,5
C-6774,25,Female,Beauty,Makeup Set,53.08,Summer,Card,2.9,8,4
C-6775,31,Female,Groceries,Rice Pack,54.74,Autumn,Cash on Delivery,3.8,24,7
C-6776,43,Female,Footwear,Sneakers,117.15,Summer,Card,3.1,14,7
C-6777,63,Male,Footwear,Sneakers,92.46,Spring,Cash on Delivery,4.3,13,4
C-6778,40,Female,Groceries,Cooking Oil,25.19,Summer,Card,3.4,17,6
C-6779,25,Male,Sports,Dumbbells,204.19,Summer,Card,3.9,4,2
C-6780,24,Female,Groceries,Rice Pack,68.44,Autumn,Card,3.7,15,5
C-6781,57,Female,Footwear,Formal Shoes,65.54,Summer,Cash on Delivery,4.2,16,8
C-6782,57,Male,Footwear,Formal Shoes,90.98,Autumn,Card,3,16,8
C-6783,23,Male,Electronics,Headphones,2369.01,Summer,Card,4.1,0,0
C-6784,63,Female,Beauty,Skincare Kit,131.24,Autumn,Card,4.1,11,3
C-6785,34,Male,Sports,Dumbbells,152.61,Summer,Card,3.7,8,4
C-6786,64,Female,Sports,Dumbbells,224.38,Spring,Card,3.4,11,3
C-6787,52,Male,Mens Clothing,T-Shirt,31.54,Spring,Cash on Delivery,3.7,18,4
C-6788,31,Female,Beauty,Makeup Set,122.72,Summer,Card,3.2,9,2
C-6789,56,Female,Accessories,Sunglasses,60.7,Summer,Card,4.1,14,7
C-6790,64,Male,Groceries,Cooking Oil,40.94,Autumn,Card,3.5,13,4
C-6791,67,Male,Sports,Football,226.26,Autumn,Card,3,16,3
C-6792,48,Male,Footwear,Formal Shoes,94.74,Winter,Cash on Delivery,3.4,26,8
C-6793,41,Female,Beauty,Makeup Set,130.69,Autumn,Card,4.3,10,5
C-6794,62,Male,Sports,Yoga Mat,176.42,Winter,Card,4.1,4,2
C-6795,24,Male,Footwear,Formal Shoes,103.89,Winter,Card,4.8,15,5
C-6796,22,Male,Mens Clothing,Shirt,48.19,Spring,Card,3.8,17,6
C-6797,68,Male,Sports,Yoga Mat,57.02,Spring,Card,3.7,0,0
C-6798,70,Male,Sports,Football,54.5,Winter,Card,3.5,6,3
C-6799,22,Male,Mens Clothing,T-Shirt,67.46,Spring,Cash on Delivery,3.7,6,3
C-6800,52,Male,Footwear,Sneakers,241.87,Spring,Card,3.4,22,6
C-6801,28,Female,Home,Kitchen Set,117.11,Spring,Card,3.2,13,4
C-6802,33,Male,Home,Curtains,154.72,Autumn,Card,3.5,18,9
C-6803,23,Male,Footwear,Sneakers,168.45,Summer,Card,3.8,20,5
C-6804,60,Male,Sports,Dumbbells,202.79,Summer,Card,3,12,1
C-6805,66,Female,Home,Curtains,194.2,Spring,Card,4.7,23,9
C-6806,59,Female,Beauty,Perfume,90.63,Autumn,Card,4.7,12,6
C-6807,53,Female,Footwear,Formal Shoes,243.55,Winter,Card,5,20,5
C-6808,30,Male,Groceries,Rice Pack,38.88,Autumn,Cash on Delivery,4.1,13,4
C-6809,32,Female,Beauty,Skincare Kit,105.29,Spring,Card,4,22,6
C-6810,38,Male,Sports,Football,140.26,Winter,Card,3.7,18,4
C-6811,45,Female,Womens Clothing,Jeans,50.56,Autumn,Cash on Delivery,5,16,8
C-6812,53,Female,Groceries,Cooking Oil,40.87,Autumn,Card,3.9,12,1
C-6813,62,Male,Mens Clothing,Shirt,88.13,Summer,Card,3.1,28,9
C-6814,26,Male,Mens Clothing,Shirt,149.42,Winter,Card,3.9,25,10
C-6815,28,Male,Footwear,Sandals,161.21,Spring,Card,3.2,18,4
C-6816,49,Female,Beauty,Makeup Set,37.52,Summer,Cash on Delivery,4.5,6,3
C-6817,60,Male,Sports,Yoga Mat,126.98,Autumn,Card,5,22,6
C-6818,36,Male,Footwear,Sandals,229.83,Summer,Card,4.8,8,4
C-6819,57,Female,Accessories,Wallet,179.83,Summer,Card,2.4,13,4
C-6820,21,Male,Footwear,Sneakers,231.92,Winter,Card,4.7,26,8
C-6821,55,Female,Footwear,Formal Shoes,108.55,Summer,Card,4,12,1
C-6822,39,Male,Footwear,Sandals,40.97,Autumn,Card,3.9,24,12
C-6823,35,Female,Beauty,Makeup Set,72.38,Autumn,Card,4.2,18,9
C-6824,54,Male,Mens Clothing,Jeans,77.65,Spring,Card,2.7,15,5
C-6825,34,Female,Beauty,Perfume,63.86,Spring,Cash on Delivery,2.5,13,4
C-6826,61,Male,Groceries,Beverages,75.86,Autumn,Card,4,10,5
C-6827,42,Female,Accessories,Sunglasses,37.67,Autumn,Card,3.2,26,8
C-6828,28,Female,Accessories,Handbag,120.28,Winter,Card,3.5,13,4
C-6829,30,Male,Groceries,Snacks,38.97,Spring,Card,3.6,6,3
C-6830,32,Female,Sports,Dumbbells,140.66,Winter,Card,3,12,6
C-6831,63,Female,Sports,Dumbbells,229.74,Autumn,Card,4.4,17,6
C-6832,27,Female,Home,Lamp,191.41,Spring,Card,4.5,6,3
C-6833,37,Male,Sports,Football,165.73,Autumn,Card,3.5,6,3
C-6834,54,Male,Electronics,Mobile Phone,2817.12,Winter,Card,4,18,4
C-6835,34,Male,Footwear,Formal Shoes,243.34,Winter,Card,3.5,11,3
C-6836,56,Male,Electronics,Smart Watch,1574.28,Spring,Card,3.3,13,4
C-6837,28,Female,Accessories,Handbag,142.54,Summer,Card,4.7,20,10
C-6838,26,Male,Sports,Football,138.28,Autumn,Card,4,15,5
C-6839,64,Female,Womens Clothing,Top,82.07,Winter,Card,4.4,9,2
C-6840,64,Female,Accessories,Wallet,137.64,Winter,Card,2.9,24,7
C-6841,64,Female,Accessories,Sunglasses,69.56,Winter,Cash on Delivery,3.2,23,9
C-6842,40,Male,Mens Clothing,Jacket,119.18,Summer,Card,4,24,7
C-6843,28,Male,Sports,Dumbbells,197.53,Winter,Card,4.1,22,6
C-6844,63,Female,Footwear,Sandals,183.93,Autumn,Card,4.7,22,6
C-6845,54,Male,Electronics,Mobile Phone,1324.31,Summer,Card,3.5,18,4
C-6846,57,Male,Footwear,Sandals,192.19,Autumn,Card,3.8,8,4
C-6847,34,Male,Sports,Dumbbells,111.77,Spring,Card,4.6,12,1
C-6848,52,Male,Sports,Football,105.58,Summer,Card,3.2,17,6
C-6849,44,Female,Beauty,Perfume,57.25,Summer,Cash on Delivery,3.3,10,5
C-6850,43,Female,Beauty,Makeup Set,146.27,Winter,Card,3.1,18,4
C-6851,63,Female,Accessories,Wallet,137.27,Winter,Card,4.4,6,3
C-6852,37,Male,Mens Clothing,Jeans,79.69,Autumn,Cash on Delivery,4.3,4,2
C-6853,48,Female,Beauty,Makeup Set,29.31,Winter,Card,4.9,18,4
C-6854,47,Male,Mens Clothing,Jacket,110.78,Spring,Card,3.9,10,5
C-6855,60,Female,Accessories,Sunglasses,88.27,Autumn,Card,2.9,14,7
C-6856,25,Female,Accessories,Wallet,155.11,Autumn,Card,4.4,13,4
C-6857,20,Male,Footwear,Sneakers,125.9,Autumn,Card,4.1,20,5
C-6858,29,Female,Groceries,Rice Pack,78.52,Autumn,Cash on Delivery,3.5,18,4
C-6859,49,Female,Groceries,Snacks,21.32,Autumn,Cash on Delivery,4.6,13,4
C-6860,70,Female,Footwear,Sneakers,180.88,Winter,Card,3.1,14,2
C-6861,23,Female,Sports,Yoga Mat,240.21,Winter,Card,2.3,18,4
C-6862,34,Male,Mens Clothing,Jeans,76.04,Summer,Cash on Delivery,4,6,3
C-6863,68,Male,Footwear,Sandals,52.98,Spring,Card,3.8,22,6
C-6864,51,Female,Beauty,Skincare Kit,101.93,Spring,Card,3.7,9,2
C-6865,49,Male,Footwear,Sandals,122.96,Winter,Card,4.2,13,4
C-6866,46,Male,Electronics,Laptop,2820.93,Summer,Card,4.6,13,4
C-6867,46,Male,Mens Clothing,Jacket,123.87,Summer,Card,3.8,5,0
C-6868,49,Male,Mens Clothing,Jacket,67.94,Summer,Cash on Delivery,3.9,24,7
C-6869,56,Male,Mens Clothing,Jacket,50.4,Spring,Card,4.2,18,4
C-6870,65,Male,Mens Clothing,T-Shirt,174.89,Winter,Card,2.4,2,1
C-6871,44,Female,Womens Clothing,Top,119.31,Spring,Card,3.8,15,5
C-6872,43,Male,Sports,Football,188.28,Spring,Card,3.7,22,6
C-6873,58,Male,Footwear,Sneakers,75.03,Spring,Card,4.3,10,5
C-6874,27,Female,Sports,Football,122.27,Autumn,Card,5,15,5
C-6875,67,Female,Womens Clothing,Jeans,48.15,Summer,Cash on Delivery,3.5,12,6
C-6876,57,Female,Groceries,Beverages,75.56,Summer,Cash on Delivery,3.8,22,6
C-6877,37,Male,Home,Kitchen Set,289.68,Spring,Card,5,24,7
